Employee Count,Employee ID,Department,Job Role,Gender,Age,Marital Status,Education,Education Field,Business Travel,Distance From Home (kms),Job Involvement,Job Level,Job Satisfaction,Monthly Income (USD),Salary Hike (%),Stock Option Level,Over Time,No. of Companies Worked,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Environment Satisfaction,Training Times Last Year,Work Life Balance,Relationship Satisfaction,Attrition (Yes/No)
1,720,Sales,Sales Executive,Female,24,Single,College,Life Sciences,Travel_Rarely,3,High,2,High,4577,14,0,No,9,4,2,2,2,0,Low,3,Bad,Low,Yes
1,721,Research & Development,Healthcare Representative,Female,39,Single,Master,Technical Degree,Travel_Rarely,2,Medium,2,High,4553,11,0,No,1,20,20,7,11,10,Very High,4,Better,Low,No
1,722,Sales,Sales Executive,Male,32,Single,Bachelor,Marketing,Travel_Rarely,10,High,2,Very High,5396,12,0,No,1,10,10,7,0,8,Very High,2,Good,Very High,No
1,723,Sales,Sales Executive,Male,50,Married,College,Technical Degree,Travel_Frequently,8,High,2,High,6796,14,1,Yes,3,18,4,3,1,3,Medium,4,Bad,Low,Yes
1,724,Research & Development,Healthcare Representative,Female,38,Single,Master,Life Sciences,Travel_Rarely,1,Very High,2,Very High,7625,13,0,No,0,10,9,7,1,8,Medium,4,Good,High,No
1,725,Research & Development,Manufacturing Director,Female,27,Married,College,Life Sciences,Travel_Rarely,1,High,3,Low,7412,11,0,No,1,9,9,7,0,7,High,3,Better,Very High,No
1,727,Research & Development,Research Director,Female,32,Single,College,Life Sciences,Travel_Rarely,3,High,3,Very High,11159,15,0,No,3,10,7,7,7,7,High,6,Better,Very High,No
1,728,Sales,Sales Executive,Male,47,Single,Master,Marketing,Travel_Rarely,14,High,2,Low,4960,12,0,No,2,20,7,7,1,7,Very High,2,Better,Very High,No
1,729,Sales,Sales Executive,Male,40,Married,Master,Life Sciences,Travel_Frequently,5,Medium,3,Low,10475,21,1,Yes,5,20,18,13,1,12,Very High,2,Better,High,No
1,730,Research & Development,Research Director,Male,53,Married,Bachelor,Life Sciences,Travel_Rarely,7,Very High,4,High,14814,19,0,No,3,32,5,1,1,3,High,3,Better,High,No
1,731,Human Resources,Manager,Male,41,Divorced,Master,Human Resources,Travel_Rarely,10,Medium,5,Very High,19141,15,3,No,3,23,21,6,12,6,Medium,2,Good,Medium,No
1,732,Sales,Sales Executive,Male,60,Single,Master,Marketing,Travel_Rarely,16,High,2,Low,5405,14,0,No,8,10,2,2,2,2,Low,1,Better,Very High,No
1,733,Research & Development,Manufacturing Director,Male,27,Divorced,College,Life Sciences,Travel_Frequently,10,High,3,Low,8793,21,2,No,1,9,9,7,1,7,Very High,4,Good,High,No
1,734,Human Resources,Manager,Male,41,Married,Bachelor,Human Resources,Travel_Rarely,1,Medium,5,High,19189,12,1,No,1,22,22,7,2,10,Very High,3,Better,Medium,No
1,738,Sales,Sales Representative,Male,50,Married,Master,Marketing,Travel_Rarely,8,High,1,Medium,3875,15,1,No,7,4,2,2,2,2,Very High,2,Better,Very High,No
1,741,Research & Development,Research Scientist,Female,28,Single,College,Life Sciences,Travel_Rarely,1,Low,1,Medium,2216,13,0,Yes,7,10,7,7,3,7,Low,4,Bad,Low,Yes
1,742,Research & Development,Research Director,Female,36,Married,Bachelor,Life Sciences,Non-Travel,8,Very High,3,Low,11713,14,1,No,9,10,8,7,0,5,Low,2,Better,Low,No
1,743,Research & Development,Manufacturing Director,Female,38,Single,Bachelor,Life Sciences,Travel_Rarely,1,High,3,High,7861,14,0,Yes,4,10,1,0,0,0,High,4,Best,Very High,No
1,744,Research & Development,Laboratory Technician,Male,44,Single,Bachelor,Medical,Non-Travel,24,Low,1,High,3708,14,0,No,2,9,5,2,1,4,Low,5,Better,High,No
1,746,Sales,Sales Executive,Female,47,Divorced,Bachelor,Medical,Travel_Frequently,3,High,4,High,13770,12,2,Yes,9,28,22,2,11,13,Very High,2,Good,Very High,No
1,747,Sales,Sales Executive,Male,30,Divorced,Doctor,Marketing,Travel_Rarely,27,High,2,Very High,5304,23,1,No,7,10,8,7,7,7,High,2,Good,Very High,No
1,749,Sales,Sales Representative,Male,29,Single,Bachelor,Life Sciences,Travel_Rarely,10,High,1,High,2642,11,0,No,1,1,1,0,0,0,High,6,Better,High,No
1,752,Research & Development,Research Scientist,Male,42,Divorced,Bachelor,Medical,Travel_Frequently,19,Very High,1,High,2759,12,0,Yes,6,7,2,2,2,2,High,2,Bad,Low,Yes
1,754,Sales,Sales Executive,Male,43,Married,Bachelor,Life Sciences,Travel_Frequently,15,Medium,2,Very High,6804,18,1,No,3,7,2,2,2,2,Very High,5,Better,High,No
1,757,Research & Development,Healthcare Representative,Female,34,Single,College,Medical,Travel_Rarely,8,High,2,High,6142,11,0,No,3,10,5,1,4,3,Medium,2,Better,Very High,No
1,758,Research & Development,Laboratory Technician,Male,23,Married,Below College,Medical,Travel_Rarely,9,High,1,Low,2500,14,1,No,1,5,4,3,0,2,Medium,2,Best,Very High,No
1,760,Human Resources,Human Resources,Female,39,Married,Bachelor,Human Resources,Travel_Rarely,3,Very High,2,Medium,6389,15,1,No,9,12,8,3,3,6,High,3,Bad,High,No
1,762,Research & Development,Healthcare Representative,Male,56,Married,Bachelor,Medical,Travel_Rarely,9,High,4,Very High,11103,11,0,No,7,30,10,7,1,1,High,1,Good,High,No
1,763,Research & Development,Research Scientist,Female,40,Single,Below College,Medical,Travel_Rarely,2,Medium,1,Very High,2342,20,0,Yes,0,5,4,2,2,3,Very High,2,Good,Very High,No
1,764,Research & Development,Healthcare Representative,Female,27,Single,Bachelor,Medical,Travel_Rarely,7,Medium,2,Low,6811,19,0,No,8,9,7,6,0,7,Very High,2,Bad,Low,No
1,766,Sales,Sales Representative,Male,29,Divorced,Bachelor,Marketing,Travel_Rarely,10,High,1,Medium,2297,14,2,No,1,2,2,2,2,2,Very High,2,Better,Very High,No
1,769,Research & Development,Laboratory Technician,Male,53,Single,Bachelor,Life Sciences,Travel_Rarely,6,High,2,Very High,2450,17,0,No,2,19,2,2,2,2,Very High,4,Better,Very High,No
1,771,Research & Development,Healthcare Representative,Female,35,Divorced,Master,Life Sciences,Non-Travel,2,High,2,Low,5093,11,1,No,2,16,1,0,0,0,Very High,2,Best,Low,No
1,772,Research & Development,Laboratory Technician,Male,32,Married,Master,Life Sciences,Travel_Frequently,24,High,2,Very High,5309,15,2,No,1,10,10,8,4,7,Low,2,Better,Very High,No
1,773,Research & Development,Research Scientist,Male,38,Married,Doctor,Medical,Travel_Rarely,2,High,1,High,3057,13,1,Yes,6,6,1,0,0,1,Very High,0,Bad,Medium,No
1,775,Research & Development,Manufacturing Director,Female,34,Divorced,Doctor,Life Sciences,Travel_Rarely,8,High,2,Low,5121,14,1,No,3,7,0,0,0,0,Medium,3,Better,High,No
1,776,Sales,Manager,Male,52,Married,Master,Marketing,Travel_Rarely,3,Medium,4,Low,16856,11,0,No,1,34,34,6,1,16,High,3,Best,Low,No
1,780,Research & Development,Research Scientist,Male,33,Single,Master,Other,Travel_Rarely,1,High,1,Very High,2686,13,0,Yes,1,10,10,9,7,8,Very High,2,Bad,Low,Yes
1,781,Sales,Sales Executive,Female,25,Single,Below College,Medical,Travel_Rarely,26,High,2,Very High,6180,23,0,No,1,6,6,5,1,4,High,5,Good,Medium,No
1,783,Sales,Sales Representative,Male,45,Single,College,Technical Degree,Travel_Rarely,2,Low,2,High,6632,13,0,No,0,9,8,7,3,1,Medium,3,Better,Low,No
1,784,Research & Development,Research Scientist,Male,23,Single,Below College,Medical,Travel_Rarely,10,Very High,1,High,3505,18,0,No,1,2,2,2,0,2,Low,3,Better,Very High,No
1,785,Sales,Sales Executive,Female,47,Single,College,Life Sciences,Travel_Frequently,27,Very High,2,High,6397,12,0,Yes,4,8,5,4,1,3,Medium,2,Bad,Low,Yes
1,786,Sales,Sales Executive,Male,34,Single,Bachelor,Other,Travel_Rarely,2,High,2,Very High,6274,22,0,No,1,6,6,5,1,4,Very High,5,Better,High,No
1,787,Research & Development,Manager,Male,55,Married,Bachelor,Medical,Travel_Rarely,2,High,5,Low,19859,13,1,Yes,5,24,5,2,1,4,Very High,2,Bad,Low,Yes
1,789,Sales,Sales Executive,Male,36,Single,Master,Life Sciences,Non-Travel,8,Medium,3,Low,7587,15,0,No,1,10,10,7,0,9,Low,1,Better,Medium,No
1,791,Research & Development,Research Scientist,Male,52,Married,Master,Medical,Non-Travel,19,High,1,Very High,4258,18,1,No,0,5,4,3,1,2,Very High,3,Better,Low,No
1,792,Research & Development,Laboratory Technician,Female,26,Divorced,College,Life Sciences,Travel_Frequently,1,Low,1,Very High,4364,14,1,No,3,5,2,2,2,0,Low,2,Better,Low,No
1,793,Research & Development,Healthcare Representative,Female,29,Married,Bachelor,Medical,Travel_Rarely,27,High,2,High,4335,12,1,No,4,11,8,7,1,1,Medium,3,Good,Low,No
1,796,Sales,Sales Executive,Male,26,Single,Bachelor,Technical Degree,Travel_Rarely,8,Medium,2,Low,5326,17,0,No,6,6,4,3,1,2,Very High,2,Bad,High,Yes
1,797,Research & Development,Research Scientist,Female,34,Single,Master,Life Sciences,Travel_Rarely,1,Very High,1,Very High,3280,16,0,No,2,10,4,2,1,3,Medium,2,Better,High,No
1,799,Research & Development,Manufacturing Director,Female,54,Divorced,Master,Medical,Travel_Rarely,19,High,2,Low,5485,11,2,Yes,9,9,5,3,1,4,Very High,4,Better,Medium,No
1,800,Sales,Sales Executive,Male,27,Married,Below College,Marketing,Travel_Frequently,8,High,2,Very High,4342,19,1,No,0,5,4,2,1,1,High,3,Better,Medium,No
1,802,Research & Development,Research Scientist,Female,37,Divorced,Below College,Life Sciences,Travel_Rarely,10,High,1,Low,2782,13,2,Yes,0,6,5,3,4,3,Very High,3,Good,Medium,No
1,803,Research & Development,Manufacturing Director,Female,38,Single,Master,Life Sciences,Travel_Frequently,2,Very High,2,Low,5980,12,0,Yes,6,17,15,7,4,12,Low,2,Better,Very High,No
1,804,Research & Development,Research Scientist,Female,34,Single,Master,Medical,Travel_Rarely,2,Medium,1,Low,4381,11,0,No,1,6,6,5,1,3,High,3,Better,High,No
1,805,Sales,Sales Representative,Female,35,Married,Master,Life Sciences,Travel_Rarely,8,High,1,Very High,2572,16,1,No,1,3,3,2,0,2,Low,1,Good,Medium,No
1,806,Research & Development,Laboratory Technician,Male,30,Married,Bachelor,Life Sciences,Travel_Rarely,1,Low,1,High,3833,21,2,No,3,7,2,2,0,2,Very High,2,Better,High,No
1,807,Research & Development,Healthcare Representative,Female,40,Married,College,Medical,Travel_Frequently,2,Very High,2,Medium,4244,24,1,No,1,8,8,7,3,7,High,2,Better,Very High,No
1,808,Sales,Sales Executive,Female,34,Married,College,Life Sciences,Travel_Rarely,8,High,2,Low,6500,17,1,No,5,6,3,2,1,2,High,1,Better,Medium,No
1,809,Research & Development,Manager,Male,42,Divorced,Bachelor,Life Sciences,Travel_Frequently,8,High,5,Very High,18430,13,1,No,1,24,24,7,14,9,Medium,4,Good,Medium,No
1,811,Research & Development,Laboratory Technician,Male,23,Married,Bachelor,Life Sciences,Travel_Rarely,6,Very High,1,Low,1601,11,2,Yes,1,1,0,0,0,0,High,2,Bad,High,Yes
1,812,Research & Development,Laboratory Technician,Male,24,Divorced,Bachelor,Life Sciences,Non-Travel,9,Medium,1,Medium,2694,11,3,No,1,1,1,0,0,0,High,4,Better,High,No
1,813,Research & Development,Laboratory Technician,Female,52,Married,Master,Life Sciences,Travel_Rarely,11,High,2,High,3149,20,1,No,8,9,5,2,1,4,Very High,3,Better,Medium,No
1,815,Research & Development,Research Director,Male,50,Married,Bachelor,Medical,Travel_Rarely,2,High,4,High,17639,16,0,No,5,30,4,3,0,3,High,3,Better,Very High,No
1,816,Research & Development,Laboratory Technician,Female,29,Married,College,Life Sciences,Travel_Rarely,1,Medium,1,Low,2319,11,1,Yes,1,1,1,0,0,0,Medium,1,Bad,Low,Yes
1,817,Research & Development,Research Director,Male,33,Married,Bachelor,Medical,Travel_Rarely,7,High,3,High,11691,11,0,No,0,14,13,9,3,7,High,3,Best,Very High,No
1,819,Sales,Sales Executive,Female,33,Single,Bachelor,Marketing,Travel_Rarely,16,High,2,Low,5324,15,0,No,5,6,3,2,0,2,Low,3,Bad,High,Yes
1,820,Research & Development,Manager,Female,47,Married,College,Other,Travel_Rarely,2,High,4,Very High,16752,11,1,Yes,1,26,26,14,3,0,High,3,Good,High,No
1,823,Research & Development,Manufacturing Director,Female,36,Married,Bachelor,Other,Travel_Rarely,1,High,2,Medium,5228,15,1,No,0,10,9,7,0,5,High,2,Better,Low,No
1,824,Research & Development,Research Scientist,Male,29,Married,College,Life Sciences,Travel_Rarely,23,Very High,1,High,2700,24,1,No,1,10,10,7,0,7,High,3,Better,High,No
1,825,Research & Development,Research Director,Male,58,Single,Master,Life Sciences,Travel_Rarely,2,High,5,Medium,19246,12,0,Yes,7,40,31,15,13,8,Very High,2,Bad,Low,Yes
1,826,Research & Development,Research Scientist,Female,35,Single,Master,Life Sciences,Travel_Rarely,1,Very High,1,High,2506,13,0,No,3,7,2,2,2,2,Very High,0,Better,High,No
1,827,Research & Development,Manufacturing Director,Female,42,Married,College,Life Sciences,Travel_Rarely,1,Medium,2,Very High,6062,13,1,Yes,9,8,4,3,0,2,Very High,4,Better,Very High,No
1,828,Research & Development,Research Scientist,Male,28,Single,Master,Medical,Travel_Rarely,2,High,1,High,4382,17,0,No,6,5,2,2,2,1,High,3,Bad,Low,Yes
1,829,Human Resources,Human Resources,Male,36,Married,Bachelor,Human Resources,Travel_Rarely,13,High,1,Medium,2143,13,1,No,4,8,5,2,0,4,High,2,Better,Medium,No
1,830,Research & Development,Manufacturing Director,Female,32,Married,Bachelor,Life Sciences,Travel_Rarely,4,Medium,2,High,6162,12,1,No,1,14,14,13,6,8,High,3,Better,High,No
1,832,Research & Development,Laboratory Technician,Male,40,Single,Master,Medical,Travel_Frequently,16,Medium,2,High,5094,14,0,No,6,10,1,0,0,0,Low,6,Better,Very High,No
1,833,Research & Development,Manufacturing Director,Female,30,Single,Bachelor,Medical,Travel_Rarely,2,Medium,2,Very High,6877,24,0,Yes,5,12,0,0,0,0,High,4,Good,Medium,No
1,834,Research & Development,Research Scientist,Female,45,Single,Bachelor,Life Sciences,Travel_Rarely,2,Medium,1,High,2274,14,0,No,1,1,1,0,0,0,Medium,3,Better,Very High,No
1,836,Research & Development,Manufacturing Director,Male,42,Married,Bachelor,Life Sciences,Travel_Rarely,29,High,2,Medium,4434,13,1,No,1,10,9,8,7,8,Medium,3,Good,Very High,No
1,837,Research & Development,Healthcare Representative,Male,38,Divorced,Bachelor,Life Sciences,Travel_Frequently,12,Medium,2,Low,6288,15,1,No,2,13,4,3,1,2,Low,3,Good,High,No
1,838,Research & Development,Research Scientist,Female,34,Single,Master,Life Sciences,Travel_Frequently,16,Medium,1,Very High,2553,16,0,No,1,6,5,2,1,3,High,3,Better,High,No
1,840,Sales,Sales Executive,Female,49,Married,Bachelor,Marketing,Travel_Rarely,11,High,3,Very High,7654,18,2,No,1,9,9,8,7,7,High,3,Best,Low,Yes
1,842,Sales,Sales Executive,Male,55,Single,Below College,Medical,Travel_Rarely,2,High,2,Very High,5160,16,0,No,4,12,9,7,7,3,High,3,Good,High,Yes
1,843,Research & Development,Research Director,Male,43,Married,College,Life Sciences,Travel_Rarely,14,High,4,Low,17159,24,1,No,6,22,4,1,1,0,Medium,3,Better,High,No
1,844,Research & Development,Research Director,Male,27,Divorced,Below College,Technical Degree,Travel_Rarely,5,Medium,3,Very High,12808,16,1,Yes,1,9,9,8,0,8,High,3,Better,Medium,No
1,845,Research & Development,Manufacturing Director,Male,35,Single,Bachelor,Other,Travel_Rarely,7,High,3,High,10221,21,0,No,3,17,8,5,1,6,High,3,Best,Medium,No
1,846,Sales,Sales Executive,Female,28,Married,Master,Marketing,Travel_Rarely,2,High,2,Medium,4779,20,0,Yes,1,8,8,7,7,5,Medium,2,Better,Low,No
1,847,Human Resources,Human Resources,Male,34,Married,College,Human Resources,Travel_Rarely,3,High,1,Very High,3737,19,1,No,0,4,3,2,0,2,High,1,Bad,High,No
1,848,Research & Development,Research Scientist,Female,26,Married,College,Medical,Travel_Frequently,5,Medium,1,High,2366,14,1,Yes,1,8,8,7,1,7,High,2,Better,Low,Yes
1,850,Research & Development,Research Scientist,Male,27,Married,Bachelor,Medical,Non-Travel,3,High,1,Very High,1706,11,3,No,1,0,0,0,0,0,Very High,6,Good,High,No
1,851,Sales,Manager,Female,51,Married,Master,Marketing,Travel_Rarely,26,High,4,High,16307,14,1,No,2,29,20,6,4,17,Low,2,Good,High,No
1,852,Research & Development,Healthcare Representative,Male,44,Single,Bachelor,Medical,Travel_Rarely,4,High,2,Medium,5933,12,0,No,9,10,5,2,2,3,Very High,2,Good,Very High,No
1,854,Research & Development,Research Scientist,Male,25,Single,Below College,Medical,Travel_Rarely,2,Very High,1,Low,3424,13,0,No,7,6,4,3,0,1,Low,3,Good,High,No
1,855,Sales,Sales Executive,Male,33,Divorced,Bachelor,Medical,Travel_Rarely,1,Very High,2,Low,4037,22,1,No,1,9,9,8,0,8,Low,5,Better,Low,No
1,856,Research & Development,Research Scientist,Female,35,Single,Below College,Medical,Travel_Rarely,27,Medium,1,Low,2559,11,0,No,1,6,6,5,1,1,High,3,Good,Very High,No
1,857,Sales,Sales Executive,Male,36,Married,College,Life Sciences,Travel_Rarely,1,High,2,Very High,6201,14,1,Yes,1,18,18,14,4,11,Medium,1,Good,Very High,No
1,859,Sales,Sales Executive,Male,32,Divorced,Master,Life Sciences,Travel_Rarely,13,High,2,Very High,4403,11,1,No,2,8,5,2,0,3,Medium,3,Good,High,No
1,861,Research & Development,Research Scientist,Male,30,Divorced,Master,Life Sciences,Travel_Frequently,5,Medium,1,Very High,3761,12,1,No,9,10,5,4,0,3,Medium,3,Good,Medium,No
1,862,Sales,Sales Executive,Female,53,Married,College,Marketing,Travel_Rarely,7,Medium,3,Very High,10934,18,1,Yes,7,35,5,2,0,4,Low,3,Better,Very High,No
1,864,Sales,Sales Executive,Male,45,Divorced,Bachelor,Marketing,Travel_Rarely,9,High,3,Low,10761,12,1,Yes,4,18,5,4,0,2,Very High,2,Better,High,No
1,865,Research & Development,Research Scientist,Female,32,Married,College,Medical,Travel_Rarely,8,Very High,2,High,5175,12,1,No,5,9,5,3,1,3,High,3,Good,High,No
1,867,Research & Development,Manufacturing Director,Female,52,Married,Master,Medical,Travel_Frequently,25,Medium,4,Very High,13826,22,0,No,3,31,9,8,0,0,High,3,Better,High,No
1,868,Sales,Sales Executive,Male,37,Divorced,Master,Marketing,Travel_Rarely,16,Medium,2,High,6334,19,2,No,4,9,1,0,0,0,Very High,2,Better,Very High,No
1,869,Human Resources,Human Resources,Male,28,Divorced,College,Medical,Travel_Rarely,8,Medium,1,Very High,4936,13,1,No,1,6,5,1,0,4,Medium,6,Better,Very High,No
1,872,Research & Development,Manufacturing Director,Male,22,Married,College,Life Sciences,Travel_Rarely,1,Medium,2,Very High,4775,22,2,No,6,4,2,2,2,2,Very High,2,Bad,Low,No
1,874,Research & Development,Laboratory Technician,Male,44,Married,Master,Life Sciences,Travel_Rarely,8,Very High,1,Very High,2818,24,1,Yes,2,10,3,2,0,2,Low,2,Good,High,No
1,875,Research & Development,Research Scientist,Male,42,Single,Below College,Medical,Travel_Frequently,2,High,1,Very High,2515,14,0,Yes,5,8,2,1,2,2,Medium,2,Better,Very High,No
1,878,Human Resources,Human Resources,Male,36,Married,Bachelor,Life Sciences,Travel_Rarely,8,Medium,1,Low,2342,21,0,No,0,6,5,4,0,3,Low,3,Better,High,No
1,879,Sales,Sales Executive,Male,25,Married,Below College,Other,Travel_Rarely,3,High,2,Low,4194,18,0,Yes,1,5,5,3,0,3,High,3,Better,Very High,No
1,880,Research & Development,Manufacturing Director,Female,35,Married,Bachelor,Life Sciences,Travel_Rarely,9,Medium,3,High,10685,20,1,Yes,1,17,17,14,5,15,Very High,2,Better,Medium,No
1,881,Research & Development,Research Scientist,Female,35,Divorced,Master,Life Sciences,Travel_Frequently,25,High,1,Medium,2022,19,1,Yes,1,10,10,2,7,8,Very High,3,Good,Low,Yes
1,882,Research & Development,Laboratory Technician,Male,32,Divorced,Bachelor,Life Sciences,Non-Travel,1,High,1,Very High,2314,12,1,No,0,4,3,0,0,2,Very High,2,Better,Medium,No
1,885,Sales,Sales Executive,Male,25,Married,Below College,Marketing,Travel_Rarely,4,Medium,2,Low,4256,12,0,No,1,5,5,2,0,3,High,1,Best,Low,No
1,887,Research & Development,Research Scientist,Female,49,Married,Bachelor,Technical Degree,Travel_Rarely,1,High,1,Low,3580,16,1,No,2,7,4,2,0,2,High,2,Better,Medium,No
1,888,Research & Development,Laboratory Technician,Male,24,Married,Below College,Life Sciences,Non-Travel,4,Medium,1,Very High,3162,17,0,No,0,6,5,2,3,4,Low,2,Good,Very High,No
1,889,Sales,Sales Executive,Male,32,Married,College,Life Sciences,Travel_Frequently,5,High,2,Medium,6524,14,1,No,1,10,10,8,5,3,Medium,3,Better,Very High,No
1,893,Sales,Sales Representative,Male,38,Married,Bachelor,Marketing,Travel_Rarely,9,Medium,1,Medium,2899,19,1,No,0,3,2,2,1,2,Medium,3,Better,Very High,No
1,894,Research & Development,Laboratory Technician,Female,42,Married,Bachelor,Life Sciences,Travel_Rarely,3,Very High,2,Very High,5231,13,1,Yes,2,17,5,3,1,3,High,1,Good,Medium,No
1,895,Research & Development,Research Scientist,Male,31,Married,Master,Life Sciences,Travel_Rarely,11,High,1,Very High,2356,19,1,Yes,3,8,6,4,0,2,Very High,2,Better,Medium,No
1,896,Sales,Sales Representative,Female,29,Divorced,Bachelor,Medical,Travel_Rarely,1,Medium,1,High,2800,19,3,Yes,6,5,3,2,0,2,Medium,3,Better,High,Yes
1,897,Sales,Sales Executive,Male,53,Married,Bachelor,Marketing,Travel_Rarely,8,High,4,Very High,11836,14,1,No,5,28,2,0,2,2,Low,3,Better,High,No
1,899,Research & Development,Manufacturing Director,Male,35,Married,Bachelor,Technical Degree,Travel_Rarely,25,Medium,3,Medium,10903,16,0,No,3,16,13,10,4,8,Very High,2,Better,Low,No
